1003	9711	201801	P	19	19	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	22	22	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	23	23	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	24	24	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	25	25	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	26	26	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	29	29	1001	176065	0	8	0	0	0	M	0
1003	9711	201801	P	30	30	1001	176065	0	8.5	0	0	0	M	0
1003	9711	201801	P	31	31	1001	176065	0	8	0	0	0	M	0
1003	9714	201801	P	10	10	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	11	11	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	12	12	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	15	15	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	16	16	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	17	17	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	18	18	1001	176065	0	8	0	0	0	M	0
1003	9714	201801	P	19	19	1001	176065	0	8	0	0	0	M	0
1003	9714	201801	P	22	22	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	23	23	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	24	24	1001	176065	0	8	0	0	0	M	0
1003	9714	201801	P	25	25	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	26	26	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	29	29	1001	176065	0	10.5	0	0	0	M	0
1003	9714	201801	P	30	30	1001	176065	0	8.5	0	0	0	M	0
1003	9714	201801	P	31	31	1001	176065	0	8	0	0	0	M	0
1003	10001	201801	P	10	10	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	11	11	1001	133039	0	7	0	0	0	M	0
1003	10001	201801	P	12	12	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	15	15	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	16	16	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	18	18	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	19	19	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	22	22	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	23	23	1001	133039	0	8	0	0	0	M	0
1003	10001	201801	P	24	24	1001	133039	0	7.5	0	0	0	M	0
1003	10001	201801	P	25	25	1001	133039	0	8	0	0	0	M	0
1003	10002	201801	P	10	10	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	11	11	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	15	15	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	16	16	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	17	17	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	18	18	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	19	19	1001	176065	0	6	0	0	0	M	0
1003	10002	201801	P	22	22	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	24	24	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	25	25	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	26	26	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	29	29	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	30	30	1001	176065	0	8	0	0	0	M	0
1003	10002	201801	P	31	31	1001	176065	0	8	0	0	0	M	0
1003	10011	201801	P	24	24	1001	133039	0	8	0	0	0	M	0
1003	10011	201801	P	25	25	1001	133039	0	7.5	0	0	0	M	0
1003	10011	201801	P	26	26	1001	133039	0	8	0	0	0	M	0
1003	10011	201801	P	29	29	1001	133039	0	8	0	0	0	M	0
1003	10011	201801	P	30	30	1001	133039	0	8	0	0	0	M	0
1003	10011	201801	P	31	31	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	08	08	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	09	09	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	10	10	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	12	12	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	15	15	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	16	16	1001	133039	0	5.5	0	0	0	M	0
1003	20001	201801	P	17	17	1001	133039	0	4	0	0	0	M	0
1003	20001	201801	P	18	18	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	19	19	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	22	22	1001	133039	0	10.5	0	0	0	M	0
1003	20001	201801	P	23	23	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	24	24	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	25	25	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	26	26	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	29	29	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	30	30	1001	133039	0	8	0	0	0	M	0
1003	20001	201801	P	31	31	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	08	08	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	09	09	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	10	10	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	11	11	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	12	12	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	17	17	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	18	18	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	19	19	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	23	23	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	24	24	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	25	25	1001	133039	0	8	0	0	0	M	0
1003	20002	201801	P	26	26	1001	133039	0	8	0	0	0	M	0
1003	40005	201801	P	11	11	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	12	12	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	15	15	1001	173053	0	6	0	0	0	M	0
1003	40005	201801	P	16	16	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	17	17	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	18	18	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	19	19	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	22	22	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	23	23	1001	173053	0	8.5	0	0	0	M	0
1003	40005	201801	P	24	24	1001	173053	0	8.5	0	0	0	M	0
1003	40005	201801	P	25	25	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	26	26	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	27	27	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	29	29	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	30	30	1001	173053	0	8	0	0	0	M	0
1003	40005	201801	P	31	31	1001	173053	0	8	0	0	0	M	0
1003	40019	201801	P	16	16	1001	133039	0	8	0	0	0	M	0
1003	40019	201801	P	17	17	1001	133039	0	8	0	0	0	M	0
1003	40019	201801	P	18	18	1001	133039	0	8	0	0	0	M	0
1003	40019	201801	P	19	19	1001	133039	0	6	0	0	0	M	0
1003	40022	201801	P	19	19	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	22	22	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	23	23	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	24	24	1001	173053	0	7	0	0	0	M	0
1003	40022	201801	P	25	25	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	26	26	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	29	29	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	30	30	1001	173053	0	8	0	0	0	M	0
1003	40022	201801	P	31	31	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	19	19	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	22	22	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	23	23	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	24	24	1001	173053	0	7	0	0	0	M	0
1003	40023	201801	P	25	25	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	26	26	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	29	29	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	30	30	1001	173053	0	8	0	0	0	M	0
1003	40023	201801	P	31	31	1001	173053	0	8	0	0	0	M	0
1003	40024	201801	P	19	19	1001	173053	0	8	0	0	0	M	0
1003	40024	201801	P	22	22	1001	173053	0	8	0	0	0	M	0
1003	40024	201801	P	23	23	1001	173053	0	4.5	0	0	0	M	0
1003	40025	201801	P	19	19	1001	173053	0	8	0	0	0	M	0
1003	40025	201801	P	22	22	1001	173053	0	8	0	0	0	M	0
1003	40025	201801	P	23	23	1001	173053	0	4.5	0	0	0	M	0
1003	60005	201801	P	17	17	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	18	18	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	19	19	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	22	22	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	23	23	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	24	24	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	25	25	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	26	26	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	29	29	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	30	30	1001	163031	0	8	0	0	0	M	0
1003	60005	201801	P	31	31	1001	163031	0	8	0	0	0	M	0
1003	5488	201801	P	15	15	6001	173053	0	8	0	0	0	M	0
1003	5527	201801	P	15	15	6001	173053	0	6	0	0	0	M	0
1003	5555	201801	P	15	15	6001	163031	0	8	0	0	0	M	0
1003	8117	201801	P	15	15	6001	163031	0	8	0	0	0	M	0
1003	8271	201801	P	15	15	6001	163031	0	8	0	0	0	M	0
1003	20002	201801	P	15	15	6001	133039	0	4.5	0	0	0	M	0
1003	40005	201801	P	15	15	6001	173053	0	2	0	0	0	M	0
